Pair.ID, Chemistry
33518, Good
33534, Bad
33539, Good
33541, Good
33542, Bad
33544, Bad
33555, Good
33566, Good
33569, Bad
33573, Good
33574, Bad
33577, Good
33580, Good
33584, Bad
33587, Good
33592, Bad
33593, Good
33598, Bad
33609, Bad
33618, Good
33620, Bad
33621, Good
33625, Bad
33630, Bad
33635, Good
33642, Bad
33644, Bad
33648, Bad
33654, Bad
33661, Bad
33666, Bad
33673, Good
33674, Bad
33677, Good
33681, Good
33686, Bad
33692, Bad
33695, Good
33698, Bad
33699, Bad
33702, Bad
33708, Bad
33711, Good
33715, Bad
33729, Good
33742, Bad
33744, Bad
33749, Good
33750, Bad
33754, Bad
33758, Bad
33759, Bad
33766, Bad
33768, Bad
33778, Bad
33779, Good
33785, Good
33787, Bad
33789, Good
33804, Bad
33809, Good
33813, Good
33816, Bad
33817, Bad
33826, Bad
33836, Bad
33849, Bad
33850, Bad
33851, Good
33856, Bad
33861, Good
33864, Good
33869, Bad
33897, Bad
33904, Bad
33905, Bad
33918, Good
33925, Bad
33927, Good
33928, Bad
33931, Bad
33950, Good
33952, Good
33953, Bad
33954, Good
33959, Bad
33963, Bad
33965, Bad
33978, Good
33983, Good
33984, Bad
33993, Good
33996, Bad
34004, Bad
34007, Good
34013, Good
34020, Bad
34029, Good
34031, Good
34032, Bad
34037, Good
34057, Bad
34064, Bad
34068, Good
34071, Good
34076, Bad
34077, Good
34079, Bad
34081, Good
34094, Bad
34104, Good
34107, Good
34117, Good
34120, Good
34128, Good
34133, Good
34135, Good
34137, Good
34143, Good
34145, Bad
34148, Bad
34149, Bad
34155, Good
34159, Good
34160, Bad
34164, Bad
34168, Bad
34171, Good
34172, Bad
34173, Good
34177, Good
34182, Bad
34192, Good
34210, Good
34212, Good
34215, Bad
34216, Good
34224, Good
34225, Bad
34241, Good
34257, Good
34258, Bad
34260, Bad
34269, Bad
34270, Bad
34282, Bad
34285, Bad
34290, Bad
34292, Good
34294, Good
34298, Good
34312, Bad
34315, Good
34321, Good
34329, Bad
34335, Bad
34347, Bad
34353, Bad
34359, Good
34360, Good
34362, Good
34366, Bad
34372, Bad
34387, Bad
34388, Good
34395, Bad
34396, Good
34397, Bad
34404, Good
34407, Bad
34415, Bad
34426, Good
34433, Bad
34440, Good
34445, Bad
34448, Good
34450, Good
34452, Good
34453, Bad
34454, Good
34461, Bad
34470, Good
34471, Bad
34472, Good
34474, Bad
34488, Bad
34500, Bad
34501, Bad
34504, Bad
34514, Bad
34515, Bad
34516, Good
34521, Bad
34529, Bad
34530, Bad
34534, Bad
34539, Good
34544, Bad
34552, Bad
34553, Bad
34561, Good
34574, Bad
34581, Good
34583, Bad
34586, Bad
34588, Bad
34589, Good
34590, Bad
34591, Good
34594, Good
34598, Bad
34603, Good
34604, Good
34611, Bad
34630, Good
34635, Bad
34643, Good
34651, Good
34663, Good
34665, Good
34674, Good
34675, Bad
34680, Bad
34692, Bad
34709, Bad
34717, Bad
34735, Bad
34753, Good
34754, Bad
34755, Bad
34760, Bad
34761, Good
34763, Good
34766, Good
34767, Bad
34791, Good
34796, Bad
34798, Good
34809, Bad
34813, Bad
34817, Bad
34824, Good
34832, Bad
34836, Bad
34839, Bad
34845, Good
34847, Good
34848, Bad
34854, Good
34862, Bad
34866, Bad
34874, Good
34886, Bad
34895, Good
34900, Bad
34904, Good
34908, Bad
34912, Bad
34921, Good
34924, Bad
34925, Good
34928, Bad
34930, Bad
34939, Bad
34947, Bad
34956, Good
34957, Good
34959, Good
34963, Bad
34979, Bad
34982, Good
34983, Bad
34988, Good
34990, Bad
35000, Good
35002, Good
35006, Good
35007, Bad
35008, Bad
35019, Good
35028, Good
35042, Bad
35062, Good
35068, Good
35075, Good
35076, Bad
35078, Good
35084, Bad
35087, Good
35096, Bad
35102, Good
35115, Bad
35120, Bad
35128, Good
35129, Bad
35136, Bad
35140, Bad
35144, Good
35145, Bad
35148, Good
35149, Good
35156, Good
35158, Bad
35166, Good
35191, Good
35195, Good
35196, Bad
35197, Good
35198, Bad
35201, Good
35205, Bad
35209, Good
35210, Bad
35212, Bad
35217, Good
35222, Bad
35237, Bad
35238, Good
35241, Good
35243, Bad
35249, Bad
35251, Bad
35252, Bad
35256, Good
35258, Bad
35261, Bad
35275, Bad
35283, Bad
35288, Bad
35294, Good
35298, Good
35299, Bad
35307, Good
35310, Good
35315, Good
35316, Bad
35317, Good
35318, Bad
35322, Bad
35327, Good
35329, Good
35335, Bad
35338, Bad
35350, Bad
35353, Good
35371, Good
35376, Bad
35378, Good
35392, Good
35399, Bad
35401, Bad
35404, Good
35405, Bad
35415, Bad
35423, Good
35429, Good
35433, Bad
35437, Bad
35440, Bad
35455, Good
35460, Good
35462, Good
35472, Good
35474, Good
35481, Good
35492, Bad
35495, Good
35501, Bad
35502, Bad
35506, Bad
35524, Bad
35527, Bad
35563, Bad
35564, Good
35568, Bad
35570, Bad
35574, Good
35577, Bad
35579, Bad
35581, Good
35584, Bad
35588, Good
35597, Bad
35600, Bad
35606, Good
35609, Bad
35618, Bad
35622, Bad
35624, Good
35626, Bad
35629, Good
35633, Bad
35647, Bad
35649, Good
35651, Good
35664, Bad
35669, Good
35670, Good
35671, Bad
35681, Bad
35697, Bad
35699, Bad
35702, Good
35705, Bad
35712, Bad
35713, Good
35717, Good
35720, Good
35725, Bad
35733, Bad
35735, Good
35760, Bad
35770, Bad
35773, Good
35775, Bad
35779, Good
35793, Good
35798, Good
35799, Good
35800, Bad
35808, Good
35810, Bad
35811, Bad
35813, Bad
35821, Good
35822, Bad
35828, Bad
35829, Good
35830, Bad
35831, Good
35841, Good
35850, Good
35851, Good
35852, Bad
35855, Good
35863, Good
35864, Bad
35867, Bad
35868, Bad
35872, Bad
35876, Bad
35878, Bad
35881, Good
35884, Bad
35886, Bad
35887, Good
35892, Bad
35896, Good
35898, Good
35900, Bad
35906, Good
35908, Bad
35915, Bad
35923, Bad
35927, Bad
35931, Good
35943, Bad
35947, Bad
35950, Bad
35951, Bad
35959, Good
35960, Good
35973, Bad
35974, Good
35983, Good
35989, Bad
35996, Good
35999, Bad
36003, Bad
36004, Good
36017, Bad
36018, Good
36023, Good
36025, Bad
36028, Bad
36033, Bad
36037, Good
36043, Good
36045, Good
36052, Good
36053, Good
36079, Bad
36081, Good
36092, Good
36093, Good
36098, Good
36101, Good
36103, Good
36115, Bad
36120, Bad
36131, Bad
36134, Bad
36138, Good
36140, Good
36144, Good
36145, Bad
36146, Good
36152, Bad
36159, Good
36167, Good
36176, Bad
36180, Bad
36183, Bad
36185, Good
36188, Bad
36191, Good
36195, Good
36201, Bad
36205, Bad
36207, Good
36215, Good
36216, Good
36218, Good
36220, Bad
36223, Good
36231, Good
36232, Bad
36233, Good
36241, Bad
36251, Good
36252, Good
36254, Good
36256, Bad
36258, Bad
36259, Good
36261, Good
36276, Good
36278, Good
36283, Good
36286, Bad
36291, Good
36294, Bad
36301, Good
36305, Good
36314, Bad
36317, Bad
36319, Bad
36320, Bad
36338, Bad
36339, Good
36340, Bad
36343, Good
36345, Good
36347, Bad
36348, Bad
36350, Bad
36354, Bad
36359, Bad
36367, Bad
36370, Bad
36374, Good
36377, Good
36382, Good
36395, Bad
36396, Good
36399, Good
36402, Bad
36424, Good
36425, Good
36435, Bad
36440, Good
36443, Bad
36444, Bad
36446, Bad
36450, Good
36457, Good
36462, Bad
36465, Bad
36485, Good
36486, Good
36487, Good
36493, Good
36495, Bad
36503, Bad
36506, Bad
36507, Good
36516, Bad
36517, Good
36518, Bad
36519, Good
36520, Bad
36522, Good
36527, Good
36528, Bad
36529, Bad
36536, Bad
36537, Good
36550, Bad
36555, Bad
36561, Good
36564, Bad
36572, Bad
36573, Good
36574, Good
36576, Good
36580, Bad
36587, Good
36591, Good
36594, Good
36596, Bad
36598, Good
36603, Good
36604, Bad
36625, Bad
36635, Bad
36644, Bad
36649, Good
36654, Bad
36656, Bad
36660, Bad
36673, Bad
36679, Good
36682, Bad
36688, Bad
36690, Bad
36705, Good
36709, Bad
36711, Bad
36728, Good
36731, Bad
36740, Good
36744, Good
36762, Good
36764, Good
36765, Good
36766, Good
36779, Good
36782, Bad
36786, Bad
36795, Good
36808, Bad
36810, Good
36815, Bad
36817, Good
36819, Good
36821, Bad
36823, Good
36826, Bad
36827, Good
36828, Good
36830, Bad
36835, Good
36839, Bad
36843, Bad
36851, Good
36854, Bad
36855, Good
36862, Bad
36868, Good
36869, Bad
36871, Bad
36882, Bad
36883, Good
36884, Bad
36885, Bad
36892, Good
36896, Bad
36900, Bad
36903, Bad
36905, Good
36910, Bad
36920, Bad
36925, Good
36938, Bad
36941, Good
36951, Good
36957, Good
36969, Bad
36993, Good
37007, Bad
37012, Bad
37016, Bad
37018, Good
37020, Bad
37022, Bad
37028, Bad
37029, Good
37035, Bad
37036, Good
37040, Good
37047, Bad
37050, Bad
37062, Bad
37069, Bad
37074, Bad
37080, Good
37097, Bad
37101, Bad
37106, Good
37112, Good
37115, Bad
37121, Bad
37124, Good
37128, Good
37138, Good
37143, Good
37149, Bad
37158, Good
37165, Bad
37174, Good
37175, Bad
37177, Bad
37184, Bad
37189, Bad
37191, Bad
37196, Good
37200, Good
37201, Good
37204, Good
37214, Good
37217, Good
37219, Good
37220, Bad
37224, Good
